id,playerId,name,position,rating,potential,cardType,value,wage,photoUrl,nationality,clubName,clubLogoUrl,league,age,preferredFoot,stats.pace,stats.shooting,stats.passing,stats.dribbling,stats.defending,stats.physical
eafc-p-239608,239608,Glauder,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239608.png?padding=0.7,España,Cádiz CF,https://drop-assets.ea.com/images/6oKeJaihji0OrrH29bFEKK/b9c52432e822f087fa9ce2d2924553ee/l1968.png,LALIGA HYPERMOTION,31,Izquierdo,71,35,55,63,66,81
eafc-p-229285,229285,Dave Gnaase,MCD,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229285.png?padding=0.7,Alemania,VfL Osnabrück,https://drop-assets.ea.com/images/2E6RCXvRcpwm7RrJS48Bz9/a588ef29082d45f5dc541061a65ed036/l487.png,3. Liga,30,Derecho,76,54,62,68,64,73
eafc-p-224271,224271,Thomas Goiginger,ED,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224271.png?padding=0.7,Austria,Blau-Weiss Linz,https://drop-assets.ea.com/images/3bs7EvsECVogQahgKK0aO2/09a89aab6ce9b1fd96ee23c4c120d832/l110720.png,Ö. Bundesliga,33,Derecho,72,67,66,67,35,57
eafc-p-246074,246074,Benjamin Goller,ED,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246074.png?padding=0.7,Alemania,1. FC Nürnberg,https://drop-assets.ea.com/images/18NAIE3iAwgz0ApMa0FAgB/4eba73ffbd5aec78779d16ae71c3b101/l171.png,Bundesliga 2,27,Derecho,81,64,60,71,52,54
eafc-p-269278,269278,Diego Gómez,MC,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269278.png?padding=0.7,Paraguay,Inter Miami CF,https://drop-assets.ea.com/images/3luAerlx8cliy5XNziWvOA/b7785fb1a6915d5044b4f954d83e4915/l112893.png,MLS,23,Derecho,75,63,65,69,59,72
eafc-p-273769,273769,Ray Gómez,MCO,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p273769.png?padding=0.7,Perú,Sin Club,,Sudamericana,33,Derecho,76,66,65,70,59,64
eafc-p-271193,271193,Antonio Gomis,POR,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p271193.png?padding=0.7,España,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,LALIGA EA SPORTS,23,Izquierdo,68,65,64,66,70,68
eafc-p-269288,269288,Bryan Goncalves,LI,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269288.png?padding=0.7,Francia,FCV Dender EH,https://drop-assets.ea.com/images/29uq8Oz2wV1B7Oi9DLauT/cb8b630b2977b5fc4782e58fc3b6a245/l537.png,1A Pro League,30,Izquierdo,69,41,54,45,69,77
eafc-p-73307,73307,Bruninho,EI,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73307.png?padding=0.7,Brasil,Círculo Brujas,https://drop-assets.ea.com/images/3B7cR0sHmUUw9m7fliqe2U/50001b0d0a513f9f098cbbcc10638d39/l1750.png,1A Pro League,23,Derecho,69,63,63,74,37,46
eafc-p-193143,193143,Roderick Miranda,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193143.png?padding=0.7,Portugal,Melb. Victory,https://drop-assets.ea.com/images/38KjMIBvVdG6GBt4VEhMk2/60a666b7ff0cd770a61077d1a76296b4/l111397.png,A-League,35,Derecho,32,36,51,51,67,85
eafc-p-230940,230940,Cedric Diomandè Gondo,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230940.png?padding=0.7,Costa de Marfil,Reggiana,https://drop-assets.ea.com/images/3OXGllrUGnpXPaFoPUD9jn/41a80408f95eec5006c6fd811c37f23b/l110740.png,Serie BKT,30,Derecho,71,69,46,62,22,66
eafc-p-235966,235966,Gonzalo Goñi,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235966.png?padding=0.7,Argentina,Barracas Central,https://drop-assets.ea.com/images/lNLvLLy1oSZjVQSbogAtj/f71701cd9c83992564b9261d03044714/l113044.png,Primera División,28,Derecho,57,28,44,47,67,76
eafc-p-214730,214730,Ignacio González,POR,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p214730.png?padding=0.7,Chile,Sin Club,,Sudamericana,37,Derecho,71,63,60,68,72,68
eafc-p-232066,232066,Walter González,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232066.png?padding=0.7,Paraguay,Sin Club,,Sudamericana,31,Derecho,59,68,51,66,30,67
eafc-p-259533,259533,Francisco González,EI,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259533.png?padding=0.7,Argentina,Newell's,https://drop-assets.ea.com/images/4myHS85tfHbXceOM9VjH8v/042425c3bd14407977ea4c0039327c56/l110396.png,Primera División,25,Izquierdo,80,63,65,71,25,45
eafc-p-227106,227106,Diego González,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227106.png?padding=0.7,España,Albacete BP,https://drop-assets.ea.com/images/CMKxSo1AqK54ojnSmDtdz/d35315460e7517f85fce1daa3966fe44/l1854.png,LALIGA HYPERMOTION,31,Izquierdo,65,34,60,57,67,74
eafc-p-241540,241540,Thijmen Goppel,ED,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241540.png?padding=0.7,Holanda,Wehen Wiesbaden,https://drop-assets.ea.com/images/7FXx2qT0VWVDtWI3RGwg53/452dd68a0c3020eca8fb306013470ff4/l492.png,3. Liga,29,Derecho,88,57,62,67,50,68
eafc-p-199721,199721,Mathieu Gorgelin,POR,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p199721.png?padding=0.7,Francia,Le Havre AC,https://drop-assets.ea.com/images/7IYWPdU9YKwfNMZeFNwkdQ/076a30fc65780281a69cb43ae11a2ba3/l1738.png,Ligue 1 McDonald's,36,Izquierdo,66,65,68,67,67,68
eafc-p-234158,234158,Alimami Gory,ED,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234158.png?padding=0.7,Francia,París FC,https://drop-assets.ea.com/images/3q4gMefpvBrGdVOPMxk1dD/d310abcaf71d2a45ee4362b169469a93/l111817.png,Ligue 2 BKT,30,Derecho,89,63,55,72,22,60
eafc-p-236467,236467,Felix Götze,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236467.png?padding=0.7,Alemania,SC Paderborn 07,https://drop-assets.ea.com/images/4fDk15LlgEs7hSd09FuuN6/53b95eecea56c405ffd714609abfc63d/l10030.png,Bundesliga 2,28,Derecho,65,50,62,66,67,69
eafc-p-260803,260803,Carlos Grados,POR,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260803.png?padding=0.7,Perú,Sin Club,,Sudamericana,31,Derecho,68,67,65,68,66,68
eafc-p-219177,219177,Jorge Grant,MC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p219177.png?padding=0.7,Inglaterra,Hearts,https://drop-assets.ea.com/images/2mfFbaE9ByqIuH2By4SYxe/1356a36b8760e0fc252a07e4892efffd/l80.png,Scottish Prem,32,Derecho,65,65,70,68,57,66
eafc-p-239432,239432,Adrian Grbić,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239432.png?padding=0.7,Austria,FC Luzern,https://drop-assets.ea.com/images/piGUNzgSoQ3OMqxeGH3Ps/02c80916fdcd0aeeb7ba4499d541b0cd/l897.png,CSSL,30,Derecho,65,70,53,65,31,70
eafc-p-259166,259166,Etienne Green,POR,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259166.png?padding=0.7,Inglaterra,Burnley,https://drop-assets.ea.com/images/6CqBvyQgjJzPA5vU64paT8/03d21bd0df65afa73b752f66ca5c1714/l1796.png,EFL Championship,26,Derecho,69,68,71,67,69,68
eafc-p-254672,254672,Marcel Guaramato,LD,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254672.png?padding=0.7,Venezuela,Sin Club,,Sudamericana,33,Derecho,84,47,59,61,64,68
eafc-p-189573,189573,Guarrotxena,EI,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p189573.png?padding=0.7,España,FC Goa,https://drop-assets.ea.com/images/cP7EFBSaV0CgGbS2Clkvv/82ca0d2b5de4bfcd5e5d372f90a1c84b/l113298.png,ISL,34,Derecho,67,69,65,69,49,70
eafc-p-270787,270787,Andri Lucas Guðjohnsen,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p270787.png?padding=0.7,Islandia,KAA Gent,https://drop-assets.ea.com/images/6yyNmrjeahHfB0uWJP0pD/1531a54f512af00033f9dbe78c78c0bb/l674.png,1A Pro League,24,Derecho,77,65,50,66,27,65
eafc-p-244599,244599,Hakim Guenouche,EI,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244599.png?padding=0.7,Francia,Austria Viena,https://drop-assets.ea.com/images/5e9jo6xN2bnrGdzPYTUxoK/6ffb19b5d1ce1b05c33f5959f39031b5/l256.png,Ö. Bundesliga,26,Izquierdo,84,53,61,71,54,59
eafc-p-254028,254028,Franklin Guerra,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254028.png?padding=0.7,Ecuador,Sin Club,,Libertadores,34,Derecho,63,43,52,60,68,73
eafc-p-213839,213839,Baptiste Guillaume,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p213839.png?padding=0.7,Bélgica,Sin Club,,Eredivisie,31,Derecho,49,68,57,70,31,72
eafc-p-255293,255293,Umut Güneş,MC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255293.png?padding=0.7,Turquía,Trabzonspor,https://drop-assets.ea.com/images/3AF1UCNvLwZs5kapbWuCk9/e1cebee09f0953e5653311d5a29365ee/l436.png,Trendyol Süper Lig,26,Izquierdo,65,51,63,66,64,66
eafc-p-208188,208188,Jon Guthrie,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208188.png?padding=0.7,Inglaterra,Northampton Town,https://drop-assets.ea.com/images/7EaAqs28wh0J6pBW7IQBTM/3f1a0985fbadeb376ae0cf7fae568bd1/l1930.png,EFL League One,34,Izquierdo,50,40,53,51,66,84
eafc-p-225204,225204,Raúl Guti,MC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225204.png?padding=0.7,España,Elche CF,https://drop-assets.ea.com/images/4i9SsTrlHBPTyWh3SBWTDl/151d49c14cd2b1f48547d9445b8c2c7e/l468.png,LALIGA HYPERMOTION,30,Derecho,65,63,67,65,64,78
eafc-p-243011,243011,Sebastián Guzmán,MCD,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243011.png?padding=0.7,Colombia,Sin Club,,Liga Colombia,29,Derecho,69,56,64,66,62,72
eafc-p-258230,258230,Jaouen Hadjam,LI,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p258230.png?padding=0.7,Argelia,BSC Young Boys,https://drop-assets.ea.com/images/8VBEw8DGcz4EDqhJUuAfw/edd537527e950001ddf4c17e470bfafb/l900.png,CSSL,23,Izquierdo,75,52,59,68,65,71
eafc-p-250850,250850,Anders Hagelskjær,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p250850.png?padding=0.7,Dinamarca,Molde FK,https://drop-assets.ea.com/images/2q4audoCo1FZkqfch2Ykld/e91ffa1e19e9b824d5375a52dd5bbfe7/l417.png,Eliteserien,29,Izquierdo,57,48,61,59,67,73
eafc-p-221680,221680,Nick Hagglund,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p221680.png?padding=0.7,Estados Unidos,FC Cincinnati,https://drop-assets.ea.com/images/6LPKd3WwcBZ8LDcUuykbnj/ff5428082b780a98ebcb981a8891c58e/l113149.png,MLS,34,Derecho,45,29,55,51,67,70
eafc-p-200718,200718,Johan Hammar,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p200718.png?padding=0.7,Suecia,BK Häcken,https://drop-assets.ea.com/images/7AY55zmb8J1HxePmSrReax/647d26829247d5030298356968662d4b/l711.png,Allsvenskan,32,Derecho,35,38,46,41,67,74
eafc-p-239571,239571,Tim Handwerker,LI,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239571.png?padding=0.7,Alemania,1. FC Nürnberg,https://drop-assets.ea.com/images/18NAIE3iAwgz0ApMa0FAgB/4eba73ffbd5aec78779d16ae71c3b101/l171.png,Bundesliga 2,28,Izquierdo,81,50,59,65,61,69
eafc-p-194846,194846,Florent Hanin,LI,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p194846.png?padding=0.7,Francia,Angers SCO,https://drop-assets.ea.com/images/4X5jDzZlLlvjjfl3gGgWDz/cef1a10b1b5e946648957a4d1089f6ab/l1530.png,Ligue 1 McDonald's,36,Izquierdo,79,44,64,66,63,72
eafc-p-254752,254752,Sontje Hansen,ED,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254752.png?padding=0.7,Holanda,Sin Club,,Eredivisie,24,Derecho,85,62,61,71,29,57
eafc-p-201268,201268,Kristoffer N. Hansen,EI,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p201268.png?padding=0.7,Noruega,Jagiellonia,https://drop-assets.ea.com/images/1kEF1rQq7xxrkXVkXtB8jp/f0b4a69d28388a793c211ae6b7dc12f1/l110745.png,PKO BP Ekstraklasa,32,Derecho,76,64,65,68,48,63
eafc-p-241139,241139,Benjamin Hansen,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241139.png?padding=0.7,Dinamarca,AIK,https://drop-assets.ea.com/images/9rqxOK5IQfDBdt17lJOHP/839b0c3ab7be3e45f252070b5031e442/l433.png,Allsvenskan,32,Derecho,57,31,46,50,67,79
eafc-p-279933,279933,Anni Hartikainen,EI,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p279933.png?padding=0.7,Finlandia,FC Rosengård,https://drop-assets.ea.com/images/1Md1TbXImAOZNlCJhMUClT/c62bc82d01216ca552a444bf2fdfc592/l131362.png,Sverige Liga,23,Derecho,63,60,63,68,48,60
eafc-p-224322,224322,Kjetil Haug,POR,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224322.png?padding=0.7,Noruega,Odds BK,https://drop-assets.ea.com/images/J3h7JFHK55y5iXCCynTvv/1c810c75040a396cb54e5f84dcc6e03f/Odds_BK.png,Eliteserien,28,Derecho,69,67,68,68,69,68
eafc-p-242289,242289,Conor Hazard,POR,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242289.png?padding=0.7,Irlanda del N.,Plymouth Argyle,https://drop-assets.ea.com/images/GYj79GgV2KIW6xIZtDC07/dc33552b0d5dd4886d9ccee0c93ce387/l1929.png,EFL Championship,28,Izquierdo,69,67,64,68,69,68
eafc-p-212994,212994,Rhys Healey,DC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212994.png?padding=0.7,Inglaterra,Huddersfield,https://drop-assets.ea.com/images/1oUovqvMwD3jv3ZU5yMtib/55d2831929dc314e398e05b786f15927/l1939.png,EFL League One,32,Derecho,73,70,60,69,32,60
eafc-p-269314,269314,Daniel Heber,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269314.png?padding=0.7,Alemania,Magdeburg,https://drop-assets.ea.com/images/r8y1kfsEGix5QFM8dzrKo/650f9d82fa7b42ba04e94936547fa290/l110588.png,Bundesliga 2,32,Derecho,77,41,52,55,69,75
eafc-p-211872,211872,Philip Heise,LI,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p211872.png?padding=0.7,Alemania,Dynamo Dresden,https://drop-assets.ea.com/images/2EwqkMMPwGSIcGncshS2vH/24b30e43b00953a10a1de207293b47af/l503.png,3. Liga,35,Izquierdo,63,62,69,66,62,72
eafc-p-263657,263657,Þórir Jóhann Helgason,MC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263657.png?padding=0.7,Islandia,Lecce,https://drop-assets.ea.com/images/24tjxIlBXF6g0puyjqRqqx/04aa5e48c5938944bee35b1893c0d0fa/l347.png,Serie A Enilive,26,Derecho,67,64,67,68,54,64
eafc-p-232269,232269,Heo Yong Joon,DC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p232269.png?padding=0.7,República de Corea,Pohang Steelers,https://drop-assets.ea.com/images/1YYaRCNy4yDWlCmIQCXxZB/fa49fc026b64eb53bc1cb6142e40d309/l1474.png,K League 1,33,Derecho,69,66,60,64,34,71
eafc-p-252096,252096,Nelson Hernández,LD,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p252096.png?padding=0.7,Venezuela,Sin Club,,Libertadores,34,Derecho,75,56,65,69,61,58
eafc-p-272433,272433,Herrando,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272433.png?padding=0.7,España,CA Osasuna,https://drop-assets.ea.com/images/5T0gPuxPGVG3BLEP9wYxLx/8be8ef52e215bc47956d1084f702409d/l479.png,LALIGA EA SPORTS,25,Izquierdo,54,31,49,46,70,62
eafc-p-238593,238593,Moritz Heyer,LD,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238593.png?padding=0.7,Alemania,Hamburger SV,https://drop-assets.ea.com/images/Vwj9mu65nCqScjLevwVoY/37cf47cedf66f85ed8078fe491b122a7/l28.png,Bundesliga 2,31,Derecho,61,55,62,66,69,72
eafc-p-219990,219990,Vebjørn Hoff,MCD,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p219990.png?padding=0.7,Noruega,Lillestrøm SK,https://drop-assets.ea.com/images/5kYBlmudzbUvVN0QZCjhh2/113e458e8e7bac4757b58535ca62ba9c/Lillestr_m_SK.png,Eliteserien,30,Derecho,67,55,65,68,64,67
eafc-p-215370,215370,Maximilian Hofmann,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215370.png?padding=0.7,Austria,SK Rapid,https://drop-assets.ea.com/images/1plGFaGzhM3VnKYc7vXWGP/e7dc121e48fd45ddb7610f73d054b9dd/l254.png,Ö. Bundesliga,33,Derecho,61,39,51,51,67,72
eafc-p-227882,227882,Samuel Leach Holm,MC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227882.png?padding=0.7,Suecia,BK Häcken,https://drop-assets.ea.com/images/7AY55zmb8J1HxePmSrReax/647d26829247d5030298356968662d4b/l711.png,Allsvenskan,29,Derecho,63,65,70,63,59,61
eafc-p-231823,231823,Justin Hoogma,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231823.png?padding=0.7,Holanda,Sin Club,,Eredivisie,28,Izquierdo,40,29,52,59,68,72
eafc-p-235222,235222,Siebe Horemans,LD,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235222.png?padding=0.7,Bélgica,Sin Club,,Eredivisie,28,Derecho,76,30,58,64,66,76
eafc-p-231874,231874,Jannes Horn,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231874.png?padding=0.7,Alemania,St. Louis CITY SC,https://drop-assets.ea.com/images/eIrGY3kgFRZliYnLEgqiu/7863060a763b907f45e623c8e22c85b4/l113018.png,MLS,29,Izquierdo,75,34,57,66,67,70
eafc-p-242965,242965,Fraser Hornby,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242965.png?padding=0.7,Escocia,SV Darmstadt 98,https://drop-assets.ea.com/images/7pK2ffyShh0BG6wpVmq7Rd/b0b14645a0b948fbd1c2b29ccf9387d7/l110502.png,Bundesliga 2,27,Derecho,58,69,55,60,25,77
eafc-p-241835,241835,Jizz Hornkamp,DC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241835.png?padding=0.7,Holanda,Sin Club,,Eredivisie,28,Derecho,61,72,55,64,58,68
eafc-p-203328,203328,Sam Hoskins,EI,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p203328.png?padding=0.7,Inglaterra,Northampton Town,https://drop-assets.ea.com/images/7EaAqs28wh0J6pBW7IQBTM/3f1a0985fbadeb376ae0cf7fae568bd1/l1930.png,EFL League One,33,Derecho,89,66,61,69,49,72
eafc-p-193849,193849,Conor Hourihane,MC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193849.png?padding=0.7,República de Irlanda,Barnsley,https://drop-assets.ea.com/images/4SZ6F5ZWRUqIl3F8S7xavk/0008cbd7beb2ab793e204b004485fb87/l1932.png,EFL League One,35,Izquierdo,48,66,69,66,63,66
eafc-p-239998,239998,Petko Hristov,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239998.png?padding=0.7,Bulgaria,Spezia,https://drop-assets.ea.com/images/2qrtNCwHo9a8wvFgWh83LD/5631884d4a82dedac2432e04b5259612/l113974.png,Serie BKT,27,Derecho,40,38,45,42,68,71
eafc-p-251521,251521,Niall Huggins,LI,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p251521.png?padding=0.7,Gales,Sunderland,https://drop-assets.ea.com/images/6ja62Iw2LyY8cVrud4aSHi/aa6c15e4a2ceed66f92099108bea9dfa/l106.png,EFL Championship,26,Derecho,83,52,58,70,63,62
eafc-p-251519,251519,Jean Hugonet,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p251519.png?padding=0.7,Francia,Magdeburg,https://drop-assets.ea.com/images/r8y1kfsEGix5QFM8dzrKo/650f9d82fa7b42ba04e94936547fa290/l110588.png,Bundesliga 2,27,Derecho,68,31,52,53,68,74
eafc-p-278349,278349,Dean Huijsen,DFC,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278349.png?padding=0.7,España,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,Premier League,21,Derecho,64,46,60,63,69,65
eafc-p-272777,272777,Bashir Humphreys,DFC,68,68,Silver,10756480,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p272777.png?padding=0.7,Inglaterra,Burnley,https://drop-assets.ea.com/images/6CqBvyQgjJzPA5vU64paT8/03d21bd0df65afa73b752f66ca5c1714/l1796.png,EFL Championship,23,Izquierdo,62,35,58,59,68,68
eafc-p-223963,223963,Cameron Humphreys-Grant,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p223963.png?padding=0.7,Inglaterra,Rotherham Utd,https://drop-assets.ea.com/images/2udXUKPzXwW4kUrzd1628Y/a5d91aa3a8fe71c21ae38bea13fb3143/l1797.png,EFL League One,28,Derecho,63,32,48,54,68,72
eafc-p-205596,205596,James Husband,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p205596.png?padding=0.7,Inglaterra,Blackpool,https://drop-assets.ea.com/images/75kqpMjcWpNtvZ6P88VX2j/9cf09992b53f46b2e6b58df37a45ed5f/l1926.png,EFL League One,32,Izquierdo,63,49,60,64,68,71
eafc-p-72873,72873,Badavi Hüseynov,DFC,68,68,Silver,3073280,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p72873.png?padding=0.7,Azerbaiyán,Qarabağ FK,https://drop-assets.ea.com/images/2JxFk2gCTlyiAsUzsXuStD/45b9c1c34070243414e7485139413abe/l113888.png,Liga Azerbaijan,35,Derecho,61,29,52,57,68,68
eafc-p-230921,230921,Hwang Mun Ki,LD,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230921.png?padding=0.7,República de Corea,Gangwon FC,https://drop-assets.ea.com/images/3KurW9J2AdOMwTUZ0Sa4jz/49febdd62ab257191e22008c6c79c4b9/l112115.png,K League 1,30,Derecho,72,57,64,69,61,69
eafc-p-248110,248110,Paul Iacob,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p248110.png?padding=0.7,Rumanía,FC Rapid 1923,https://drop-assets.ea.com/images/7zYBAT6AQqBcSaMoBSxK3O/d7b13ee113e46c2cc1f21508bcefd677/l310.png,SUPERLIGA,30,Izquierdo,67,51,58,60,68,78
eafc-p-246389,246389,Ylldren Ibrahimaj,ED,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246389.png?padding=0.7,Kosovo,Lillestrøm SK,https://drop-assets.ea.com/images/5kYBlmudzbUvVN0QZCjhh2/113e458e8e7bac4757b58535ca62ba9c/Lillestr_m_SK.png,Eliteserien,31,Izquierdo,79,61,64,67,55,70
eafc-p-262396,262396,Jay Idzes,DFC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262396.png?padding=0.7,Indonesia,Venezia,https://drop-assets.ea.com/images/4oRMTpjQWJzNTb5EzszD2f/cf5a478ab8265df7c16b5789ee8cab4d/l205.png,Serie A Enilive,26,Derecho,53,46,60,59,67,77
eafc-p-238587,238587,Ahmed Ildız,MC,68,68,Silver,7683200,€272.000,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238587.png?padding=0.7,Turquía,Göztepe,https://drop-assets.ea.com/images/3wtNdRJMkrouZWTfZrG9aR/43e4b77bee85f788fffc2c437f179a31/l101026.png,Trendyol Süper Lig,30,Derecho,72,64,69,71,58,65
